,lat,long,class,text,time,scale
570,35.255821,-119.172179,D,5,5,4.47213595499958
571,35.286219,-106.584715,D,1,1,2.0
572,35.290722,-97.768683,D,8,8,5.656854249492381
573,35.321152,-80.766298,D,1,1,2.0
574,35.35139,136.678419,D,2,2,2.8284271247461903
575,35.397135,-78.774818,D,1,1,2.0
576,35.412422,-120.927245,D,1,1,2.0
577,35.421216,-82.681852,D,2,2,2.8284271247461903
578,35.433034,-97.424091,D,1,1,2.0
579,35.435255,-80.678004,D,1,1,2.0
580,35.437843,-120.726857,D,1,1,2.0
581,35.44073,-80.87267,D,1,1,2.0
582,35.47747748,-85.02950425,D,1,1,2.0
583,35.495207,-80.961004,D,2,2,2.8284271247461903
584,35.533842,-88.927948,D,1,1,2.0
585,35.586659,-106.10308,D,3,3,3.4641016151377544
586,35.591709,-80.61977,D,1,1,2.0
587,35.606823,-97.557572,D,3,3,3.4641016151377544
588,35.644384,-78.944895,D,8,8,5.656854249492381
589,35.656813,-81.416695,D,1,1,2.0
590,35.664463,-86.983702,D,1,1,2.0
591,35.673404,139.673228,D,2,2,2.8284271247461903
592,35.711731,139.562887,D,1,1,2.0
593,35.715805,-78.818343,D,17,17,8.246211251235321
594,35.724493,-80.958451,D,1,1,2.0
595,35.724769,139.749428,D,2,2,2.8284271247461903
596,35.729878,139.392945,D,1,1,2.0
597,35.751433,-86.505805,D,4,4,4.0
598,35.770939,-83.958215,D,1,1,2.0
599,35.786305,14.183639,D,1,1,2.0
600,35.831436,-84.19397,D,3,3,3.4641016151377544
601,35.85036,-86.935419,D,1,1,2.0
602,35.854618,139.744982,D,1,1,2.0
603,35.866334,-79.007589,D,16,16,8.0
604,35.869376,-79.083153,D,1,1,2.0
605,35.879451,-86.624429,D,3,3,3.4641016151377544
606,35.889723,-79.109676,D,2,2,2.8284271247461903
607,35.898172,-85.096414,D,1,1,2.0
608,35.907134,-95.904492,D,1,1,2.0
609,35.917793,-115.158143,D,4,4,4.0
610,35.93042,-80.432988,D,1,1,2.0
611,35.934126,-80.389019,D,2,2,2.8284271247461903
612,35.935363,-85.862087,D,1,1,2.0
613,35.940204,-86.70683,D,1,1,2.0
614,35.942386,-114.868739,D,1,1,2.0
615,35.960753,-115.316075,D,3,3,3.4641016151377544
616,35.962623,-80.029518,D,7,7,5.291502622129181
617,35.965278,-86.615589,D,1,1,2.0
618,35.968624,-96.065628,D,2,2,2.8284271247461903
619,35.98436,-75.692503,D,4,4,4.0
620,35.984784,-115.209254,D,4,4,4.0
621,35.994568,-87.022482,D,15,15,7.745966692414834
622,35.995476,-95.774704,D,22,22,9.38083151964686
623,36.028627,-79.556369,D,1,1,2.0
624,36.035126,-80.142767,D,2,2,2.8284271247461903
625,36.079285,-97.144924,D,2,2,2.8284271247461903
626,36.082837,-115.355825,D,1,1,2.0
627,36.108795,-5.366319,D,1,1,2.0
628,36.129459,-115.384091,D,12,12,6.928203230275509
629,36.184836,-115.212251,D,4,4,4.0
630,36.265124,-94.225208,D,3,3,3.4641016151377544
631,36.282649,-119.172041,D,1,1,2.0
632,36.299794,-78.455614,D,1,1,2.0
633,36.318031,-84.210179,D,1,1,2.0
634,36.335631,-97.981671,D,1,1,2.0
635,36.399379,-99.461544,D,1,1,2.0
636,36.43008,-82.649893,D,1,1,2.0
637,36.436601,-77.697883,D,1,1,2.0
638,36.4602,-87.486546,D,2,2,2.8284271247461903
639,36.492621,-82.82035,D,1,1,2.0
640,36.497129,-89.57151,D,14,14,7.483314773547883
641,36.540739,-83.67529,D,36,36,12.0
642,36.572627,-88.361326,D,1,1,2.0
643,36.573772,-121.927092,D,1,1,2.0
644,36.594421,-93.331522,D,1,1,2.0
645,36.648905,-119.93251,D,2,2,2.8284271247461903
646,36.672395,-93.13284,D,1,1,2.0
647,36.672684,-76.22808,D,4,4,4.0
648,36.686006,-82.019139,D,1,1,2.0
649,36.698303,-76.668194,D,1,1,2.0
650,36.699006,-96.012722,D,1,1,2.0
651,36.72077,-108.450316,D,1,1,2.0
652,36.773497,-114.148275,D,1,1,2.0
653,36.820791,-76.334287,D,7,7,5.291502622129181
654,36.8749413,-76.0323781,D,1,1,2.0
655,36.949187,-76.665123,D,1,1,2.0
656,36.958955,-85.964805,D,1,1,2.0
657,36.960216,-76.62797,D,5,5,4.47213595499958
658,36.967212,-121.933333,D,1,1,2.0
659,36.967406,-122.001081,D,1,1,2.0
660,36.970298,-91.51308,D,18,18,8.48528137423857
661,36.973598,-121.629338,D,1,1,2.0
662,36.982749,-121.971311,D,2,2,2.8284271247461903
663,36.989568,-76.451006,D,1,1,2.0
664,36.992427,-109.060257,D,14,14,7.483314773547883
665,36.99311,-102.051769,D,10,10,6.324555320336759
666,36.997905,-114.052999,D,4,4,4.0
667,36.998674,-94.754615,D,1,1,2.0
668,37.021646,-113.641805,D,4,4,4.0
669,37.033745,-120.879833,D,1,1,2.0
670,37.108491,-80.452465,D,1,1,2.0
671,37.1086,-8.684665,D,1,1,2.0
672,37.185195,-80.47611,D,1,1,2.0
673,37.193164,-122.035311,D,9,9,6.0
674,37.201483,-82.644739,D,7,7,5.291502622129181
675,37.211374,-80.037735,D,1,1,2.0
676,37.223646,-77.443568,D,2,2,2.8284271247461903
677,37.254665,-121.991728,D,1,1,2.0
678,37.255486,-89.628581,D,1,1,2.0
679,37.303666,-121.037486,D,2,2,2.8284271247461903
680,37.332496,-79.257789,D,2,2,2.8284271247461903
681,37.362824,-122.190523,D,1,1,2.0
682,37.406339,-122.191291,D,2,2,2.8284271247461903
683,37.410659,-122.288042,D,1,1,2.0
684,37.430051,-77.465634,D,1,1,2.0
685,37.441155,-82.569827,D,1,1,2.0
686,37.447046,-77.601044,D,2,2,2.8284271247461903
687,37.454962,-122.069956,D,6,6,4.898979485566356
688,37.459822,-120.912851,D,1,1,2.0
689,37.512567,-122.355038,D,1,1,2.0
690,37.523439,126.855913,D,1,1,2.0
691,37.56138,-122.096971,D,1,1,2.0
692,37.562483,-97.534906,D,4,4,4.0
693,37.568111,-122.403936,D,1,1,2.0
694,37.56859,-95.24343,D,1,1,2.0
695,37.581956,-122.425557,D,1,1,2.0
696,37.592632,-122.160814,D,1,1,2.0
697,37.59485,-121.074342,D,3,3,3.4641016151377544
698,37.600909,-122.473595,D,1,1,2.0
699,37.606827,-77.569305,D,4,4,4.0
700,37.649122,-122.500164,D,2,2,2.8284271247461903
701,37.661213,-122.161568,D,1,1,2.0
702,37.667637,-122.202424,D,1,1,2.0
703,37.678709,-122.130814,D,1,1,2.0
704,37.697406,-121.979522,D,2,2,2.8284271247461903
705,37.699279,-122.34266,D,15,15,7.745966692414834
706,37.708075,-122.514926,D,49,49,14.0
707,37.714739,-87.211826,D,1,1,2.0
708,37.721286,-122.004255,D,1,1,2.0
709,37.757477,-81.220519,D,4,4,4.0
710,37.771743,-88.097892,D,17,17,8.246211251235321
711,37.773029,-122.472482,D,1,1,2.0
712,37.787451,-121.326808,D,2,2,2.8284271247461903
713,37.827015,-122.315509,D,1,1,2.0
714,37.845953,-122.324818,D,4,4,4.0
715,37.850036,-122.167768,D,1,1,2.0
716,37.886607,-79.487651,D,15,15,7.745966692414834
717,37.896724,-78.360131,D,1,1,2.0
718,37.914961,-91.80334,D,1,1,2.0
719,37.923982,-87.699649,D,3,3,3.4641016151377544
720,37.924231,-122.066245,D,1,1,2.0
721,37.935458,-87.450986,D,1,1,2.0
722,37.94511,-84.292805,D,2,2,2.8284271247461903
723,37.989865,-121.987421,D,6,6,4.898979485566356
724,37.991191,-89.264335,D,1,1,2.0
725,38.006786,-84.934569,D,1,1,2.0
726,38.011877,-85.659493,D,1,1,2.0
727,38.033701,-87.578437,D,1,1,2.0
728,38.039015,-122.62422,D,1,1,2.0
729,38.051152,-78.728108,D,1,1,2.0
730,38.081329,-85.677333,D,2,2,2.8284271247461903
731,38.08348,-85.718687,D,1,1,2.0
732,38.0994509,-85.648585,D,1,1,2.0
733,38.108678,-85.847503,D,2,2,2.8284271247461903
734,38.1666,-84.292183,D,1,1,2.0
735,38.225963,-85.668625,D,2,2,2.8284271247461903
736,38.267538,-85.75745,D,2,2,2.8284271247461903
737,38.270129,-77.519387,D,1,1,2.0
738,38.28923,-75.71412,D,6,6,4.898979485566356
739,38.308561,-122.032758,D,1,1,2.0
740,38.361325,-121.487576,D,2,2,2.8284271247461903
741,38.362725,-87.002013,D,1,1,2.0
742,38.375981,-82.530433,D,1,1,2.0
743,38.379179,-121.488236,D,3,3,3.4641016151377544
744,38.38146592,27.01218315,D,1,1,2.0
745,38.387443,-78.918345,D,3,3,3.4641016151377544
746,38.388551,-85.616216,D,1,1,2.0
747,38.396779,-122.779239,D,2,2,2.8284271247461903
748,38.403186,-84.820309,D,25,25,10.0
749,38.40689,-82.738791,D,2,2,2.8284271247461903
750,38.43792,-121.576613,D,10,10,6.324555320336759
751,38.45104,-75.788756,D,11,11,6.6332495807108
752,38.484463,-92.312792,D,1,1,2.0
753,38.516197,-121.584282,D,1,1,2.0
754,38.522392,-109.570595,D,1,1,2.0
755,38.526843,-121.803252,D,1,1,2.0
756,38.533193,-90.320516,D,11,11,6.6332495807108
757,38.542551,-90.677998,D,1,1,2.0
758,38.548947,-90.472597,D,2,2,2.8284271247461903
759,38.57847,-90.183218,D,1,1,2.0
760,38.580376,-77.410461,D,1,1,2.0
761,38.591142,-121.3461,D,3,3,3.4641016151377544
762,38.592875,-90.523288,D,1,1,2.0
763,38.608878,-76.985159,D,2,2,2.8284271247461903
764,38.609866,-75.180712,D,1,1,2.0
765,38.618724,-90.362321,D,1,1,2.0
766,38.621443,-121.260264,D,1,1,2.0
767,38.633586,-90.353953,D,1,1,2.0
768,38.637436,-121.262498,D,1,1,2.0
769,38.639901,-90.491849,D,1,1,2.0
770,38.640692,-121.802695,D,4,4,4.0
771,38.645912,-90.366578,D,8,8,5.656854249492381
772,38.647914,-90.307016,D,1,1,2.0
773,38.64839197,-90.30880367,D,1,1,2.0
774,38.649325,-78.48619,D,2,2,2.8284271247461903
775,38.65476,-121.033013,D,1,1,2.0
776,38.663673,-121.331355,D,1,1,2.0
777,38.663766,-104.747972,D,2,2,2.8284271247461903
778,38.686561,-87.092563,D,1,1,2.0
779,38.688359,-77.037081,D,1,1,2.0
780,38.697083,-77.140882,D,2,2,2.8284271247461903
781,38.700023,-90.67755,D,3,3,3.4641016151377544
782,38.701346,-89.930885,D,1,1,2.0
783,38.719728,-76.108363,D,1,1,2.0
784,38.730221,-77.096062,D,1,1,2.0
785,38.733527,-77.298364,D,1,1,2.0
786,38.738063,-77.218902,D,2,2,2.8284271247461903
787,38.739182,-77.184452,D,2,2,2.8284271247461903
788,38.741142,-104.910562,D,2,2,2.8284271247461903
789,38.753457,-77.478773,D,1,1,2.0
790,38.760754,-77.001308,D,3,3,3.4641016151377544
791,38.761368,-90.038697,D,1,1,2.0
792,38.763188,-77.675429,D,1,1,2.0
793,38.763609,-77.081398,D,1,1,2.0
794,38.766631,-90.388584,D,1,1,2.0
795,38.767177,-77.137152,D,1,1,2.0
796,38.769833,-121.312069,D,4,4,4.0
797,38.788657,-75.563587,D,13,13,7.211102550927978
798,38.789907,-77.144435,D,11,11,6.6332495807108
799,38.801826,-77.119401,D,101,101,20.09975124224178
800,38.802143,-77.479597,D,4,4,4.0
801,38.805502,-94.45916,D,1,1,2.0
802,38.811091,-77.262146,D,2,2,2.8284271247461903
803,38.81903,-94.742494,D,3,3,3.4641016151377544
804,38.825503,-94.901766,D,2,2,2.8284271247461903
805,38.827378,-77.172219,D,14,14,7.483314773547883
806,38.827518,-76.958123,D,2,2,2.8284271247461903
807,38.845651,-77.373778,D,4,4,4.0
808,38.863569,-77.395515,D,1,1,2.0
809,38.86503,-77.274342,D,3,3,3.4641016151377544
810,38.868002,-94.733122,D,9,9,6.0
811,38.869155,-90.21392,D,1,1,2.0
812,38.873828,-76.831975,D,1,1,2.0
813,38.87858,-77.285483,D,1,1,2.0
814,38.886675,-77.083954,D,1,1,2.0
815,38.8898,-76.800034,D,1,1,2.0
816,38.894064,-77.421527,D,1,1,2.0
817,38.898935,-76.84041,D,1,1,2.0
818,38.907725,-94.297464,D,2,2,2.8284271247461903
819,38.907948,-77.009182,D,1,1,2.0
820,38.90861,-77.393246,D,4,4,4.0
821,38.914428,-77.05014,D,1,1,2.0
822,38.915313,-94.844203,D,1,1,2.0
823,38.931603,-76.974557,D,1,1,2.0
824,38.940225,-77.158594,D,2,2,2.8284271247461903
825,38.941032,-76.553321,D,1,1,2.0
826,38.941438,-77.429394,D,1,1,2.0
827,38.956322,-94.876678,D,2,2,2.8284271247461903
828,38.964564,-84.554442,D,1,1,2.0
829,38.96569,-77.022864,D,1,1,2.0
830,38.971053,-76.965596,D,1,1,2.0
831,38.971077,-77.248462,D,4,4,4.0
832,38.971524,-95.809606,D,2,2,2.8284271247461903
833,38.973575,-77.096707,D,1,1,2.0
834,38.974312,-77.07259,D,1,1,2.0
835,38.97724,-77.401714,D,1,1,2.0
836,38.979735,-77.064086,D,3,3,3.4641016151377544
837,38.980007,-76.707926,D,1,1,2.0
838,39.003031,-84.256409,D,1,1,2.0
839,39.006101,-9.004709,D,3,3,3.4641016151377544
840,39.006318,-77.101955,D,1,1,2.0
841,39.012634,-77.155886,D,1,1,2.0
842,39.01759,-94.487114,D,1,1,2.0
843,39.024229,-77.109128,D,1,1,2.0
844,39.033137,-76.885346,D,3,3,3.4641016151377544
845,39.048268,-76.632912,D,4,4,4.0
846,39.05124,-76.981208,D,1,1,2.0
847,39.052962,-84.710722,D,7,7,5.291502622129181
848,39.053158,-77.220557,D,2,2,2.8284271247461903
849,39.059951,-77.125438,D,3,3,3.4641016151377544
850,39.067605,-77.602414,D,1,1,2.0
851,39.078029,-76.534012,D,1,1,2.0
852,39.078493,-77.26774,D,2,2,2.8284271247461903
853,39.082526,-77.027505,D,1,1,2.0
854,39.086598,-84.368089,D,1,1,2.0
855,39.094164,-76.767088,D,3,3,3.4641016151377544
856,39.108566,-75.586247,D,2,2,2.8284271247461903
857,39.109016,-77.119953,D,1,1,2.0
858,39.118326,-77.185672,D,1,1,2.0
859,39.12466,-77.31732,D,2,2,2.8284271247461903
860,39.131259,-76.644717,D,2,2,2.8284271247461903
861,39.132793,-84.652487,D,1,1,2.0
862,39.138187,-76.530821,D,1,1,2.0
863,39.159985,-96.649744,D,2,2,2.8284271247461903
864,39.188684,-76.094819,D,1,1,2.0
865,39.197211,-76.711521,D,11,11,6.6332495807108
866,39.204223,-84.454726,D,1,1,2.0
867,39.209136,-84.573956,D,2,2,2.8284271247461903
868,39.215288,-76.952172,D,1,1,2.0
869,39.215782,-84.5041,D,1,1,2.0
870,39.270065,-76.489916,D,1,1,2.0
871,39.276092,-76.587046,D,1,1,2.0
872,39.27973,-82.173479,D,3,3,3.4641016151377544
873,39.295742,-84.483298,D,1,1,2.0
874,39.30258,-77.29813,D,1,1,2.0
875,39.308163,-76.487921,D,1,1,2.0
876,39.321048,-74.596032,D,1,1,2.0
877,39.3352,-74.673735,D,2,2,2.8284271247461903
878,39.341113,-77.467661,D,1,1,2.0
879,39.342291,-74.467407,D,4,4,4.0
880,39.343366,-76.843251,D,3,3,3.4641016151377544
881,39.350749,-119.953849,D,1,1,2.0
882,39.369128,-77.476711,D,3,3,3.4641016151377544
883,39.370945,-84.478653,D,1,1,2.0
884,39.371735,-76.667184,D,1,1,2.0
885,39.37832,-76.503771,D,3,3,3.4641016151377544
886,39.380348,-77.287399,D,1,1,2.0
887,39.38247,-76.843666,D,2,2,2.8284271247461903
888,39.393247,-84.235753,D,1,1,2.0
889,39.394564,-87.460551,D,1,1,2.0
890,39.401507,-75.076284,D,2,2,2.8284271247461903
891,39.407728,-76.770772,D,1,1,2.0
892,39.409781,-75.742439,D,4,4,4.0
893,39.413012,-84.462794,D,1,1,2.0
894,39.43277,115.421372,D,3,3,3.4641016151377544
895,39.439255,-74.624348,D,1,1,2.0
896,39.457102,-88.214587,D,1,1,2.0
897,39.463478,-84.424882,D,2,2,2.8284271247461903
898,39.483806,-84.777849,D,4,4,4.0
899,39.503132,-87.188047,D,1,1,2.0
900,39.5033,-105.053666,D,1,1,2.0
901,39.511797,-119.781386,D,3,3,3.4641016151377544
902,39.515467,-76.434737,D,1,1,2.0
903,39.521709,-104.904327,D,1,1,2.0
904,39.523616,-84.40694,D,1,1,2.0
905,39.527724,-105.19117,D,1,1,2.0
906,39.529358,-86.25064,D,1,1,2.0
907,39.565104,-75.889573,D,1,1,2.0
908,39.579164,-84.21092,D,1,1,2.0
909,39.584088,-79.987463,D,2,2,2.8284271247461903
910,39.601888,-77.802784,D,1,1,2.0
911,39.606213,-85.208228,D,1,1,2.0
912,39.60973,-105.193475,D,1,1,2.0
913,39.614151,-105.109815,D,17,17,8.246211251235321
914,39.626965,-75.048488,D,1,1,2.0
915,39.631677,-86.348441,D,10,10,6.324555320336759
916,39.644497,19.26276,D,1,1,2.0
917,39.654418,-84.218859,D,1,1,2.0
918,39.654981,-75.071815,D,1,1,2.0
919,39.666932,-74.298016,D,1,1,2.0
920,39.667021,-75.030494,D,1,1,2.0
921,39.673272,-89.773186,D,1,1,2.0
922,39.676071,-121.919174,D,1,1,2.0
923,39.681924,-82.670558,D,3,3,3.4641016151377544
924,39.693957,-75.378077,D,1,1,2.0
925,39.695193,-84.307688,D,1,1,2.0
926,39.698642,-75.130194,D,1,1,2.0
927,39.708688,-75.268797,D,1,1,2.0
928,39.719801,-80.519851,D,42,42,12.96148139681572
929,39.729659,-75.607323,D,1,1,2.0
930,39.743486,-105.074408,D,1,1,2.0
931,39.783802,-105.214417,D,2,2,2.8284271247461903
932,39.793313,-84.976985,D,4,4,4.0
933,39.818375,-84.174633,D,1,1,2.0
934,39.827737,-86.055608,D,3,3,3.4641016151377544
935,39.832013,-83.200169,D,16,16,8.0
936,39.834282,-84.254898,D,1,1,2.0
937,39.853394,-75.120317,D,1,1,2.0
938,39.860199,-75.000521,D,1,1,2.0
939,39.862962,-75.357107,D,1,1,2.0
940,39.871811,-75.280284,D,61,61,15.620499351813308
941,39.874219,-75.488491,D,1,1,2.0
942,39.879982,-91.42088,D,1,1,2.0
943,39.884537,-4.579175,D,1,1,2.0
944,39.904548,-75.093492,D,1,1,2.0
945,39.906751,-75.13285,D,1,1,2.0
946,39.912157,-75.275294,D,1,1,2.0
947,39.926048,-86.241245,D,1,1,2.0
948,39.926769,-86.076196,D,4,4,4.0
949,39.930316,-75.289746,D,1,1,2.0
950,39.931348,-82.835601,D,1,1,2.0
951,39.935578,-75.303161,D,1,1,2.0
952,39.939576,-105.183643,D,1,1,2.0
953,39.939845,-75.265362,D,1,1,2.0
954,39.942803,-74.269909,D,3,3,3.4641016151377544
955,39.951961,-75.600085,D,1,1,2.0
956,39.953552,-105.301776,D,3,3,3.4641016151377544
957,39.959922,-76.294942,D,1,1,2.0
958,39.995246,-84.262816,D,1,1,2.0
959,39.996648,-82.834695,D,1,1,2.0
960,40.000226,-105.104858,D,1,1,2.0
961,40.022489,-86.503048,D,1,1,2.0
962,40.024143,-74.972333,D,1,1,2.0
963,40.03646,-77.549194,D,1,1,2.0
964,40.048711,-74.994551,D,2,2,2.8284271247461903
965,40.054674,-88.333161,D,1,1,2.0
966,40.067746,-83.18921,D,2,2,2.8284271247461903
967,40.072763,-88.238573,D,4,4,4.0
968,40.074038,-84.647525,D,1,1,2.0
969,40.079586,-82.932648,D,1,1,2.0
970,40.080431,-82.971635,D,1,1,2.0
971,40.086894,-105.216339,D,1,1,2.0
972,40.097663,-75.356909,D,1,1,2.0
973,40.121825,-85.461887,D,2,2,2.8284271247461903
974,40.125282,-74.898856,D,10,10,6.324555320336759
975,40.125504,-105.178564,D,1,1,2.0
976,40.147962,-76.8175,D,1,1,2.0
977,40.148975,-74.924109,D,1,1,2.0
978,40.18095,-74.332704,D,1,1,2.0
979,40.18565,-111.740949,D,2,2,2.8284271247461903
980,40.198798,-74.67339,D,2,2,2.8284271247461903
981,40.20895,-74.426209,D,1,1,2.0
982,40.212001,-82.962712,D,1,1,2.0
983,40.224398,-74.056518,D,1,1,2.0
984,40.241123,-80.171271,D,1,1,2.0
985,40.246151,-76.689419,D,1,1,2.0
986,40.246768,-79.425166,D,1,1,2.0
987,40.257966,-76.730835,D,1,1,2.0
988,40.297841,-75.148534,D,3,3,3.4641016151377544
989,40.312071,-3.889005,D,2,2,2.8284271247461903
990,40.32495,-74.710297,D,1,1,2.0
991,40.324956,-74.147217,D,1,1,2.0
992,40.336421,-74.090329,D,1,1,2.0
993,40.338999,-79.906256,D,1,1,2.0
994,40.339754,-86.92488,D,1,1,2.0
995,40.344014,-80.016427,D,1,1,2.0
996,40.350594,-80.082398,D,1,1,2.0
997,40.354859,-80.038088,D,1,1,2.0
998,40.358099,-76.203953,D,1,1,2.0
999,40.36158,-80.095586,D,17,17,8.246211251235321
1000,40.365227,-75.493064,D,1,1,2.0
1001,40.365366,-80.630541,D,1,1,2.0
1002,40.371099,-74.497788,D,1,1,2.0
1003,40.375437,-96.639667,D,8,8,5.656854249492381
1004,40.387407,-79.934008,D,1,1,2.0
1005,40.394292,-74.586075,D,1,1,2.0
1006,40.40247,-79.846864,D,2,2,2.8284271247461903
1007,40.40379,-86.233407,D,2,2,2.8284271247461903
1008,40.405023,-74.212164,D,1,1,2.0
1009,40.406761,-86.999431,D,1,1,2.0
1010,40.408812,-74.712107,D,1,1,2.0
1011,40.412637,-74.531546,D,3,3,3.4641016151377544
1012,40.432002,-74.270653,D,1,1,2.0
1013,40.436156,-79.890005,D,2,2,2.8284271247461903
1014,40.441457,-74.385802,D,1,1,2.0
1015,40.441681,-74.916017,D,1,1,2.0
1016,40.444059,-88.131865,D,1,1,2.0
1017,40.45236,-111.921988,D,1,1,2.0
1018,40.455237,-74.548737,D,3,3,3.4641016151377544
1019,40.456689,-78.615655,D,1,1,2.0
1020,40.47168,-105.148074,D,4,4,4.0
1021,40.472581,-80.282747,D,1,1,2.0
1022,40.474459,-74.505658,D,1,1,2.0
1023,40.477143,-78.026701,D,1,1,2.0
1024,40.477383,-79.76259,D,54,54,14.696938456699069
1025,40.478445,-79.988653,D,1,1,2.0
